-2604,171,-2042,7778,782,163,2019-05-29T16:06:44.000Z,42.493448167,-83.154844167,196.3,3.979,4.2556791860899805
79,-6872,428,-2940,2337,-269,2019-05-29T16:06:45.000Z,42.493451,-83.154790667,195.8,4.359,4.397766564536709
-1337,-2610,-4865,-2585,-3329,-299,2019-05-29T16:06:46.000Z,42.493455167,-83.154732333,195.1,4.818,4.805201255207905
3964,2446,-6352,7785,-11931,-892,2019-05-29T16:06:47.000Z,42.493459833,-83.154667667,195.1,5.168,5.3272957036172786
-1030,-1132,-3891,-3390,1262,-122,2019-05-29T16:06:48.000Z,42.493463,-83.154601667,194.4,5.321,5.42279121355052
3129,1690,-3387,-2776,-294,450,2019-05-29T16:06:49.000Z,42.493468,-83.154541667,192.3,5.148,4.950721498892152
-2609,5180,-3654,7281,-2270,548,2019-05-29T16:06:50.000Z,42.493469333,-83.154473667,191.1,5.551,5.577294176538134
-13379,-5624,-527,11388,-12581,-3695,2019-05-29T16:06:51.000Z,42.493468,-83.1543995,190.1,5.787,6.082763141171395
1549,-115,227,11373,2083,-418,2019-05-29T16:06:52.000Z,42.493468833,-83.154331,189.1,4.966,5.617083033647834
-96,-2713,-20224,425,-249,-112,2019-05-29T16:06:53.000Z,42.493470667,-83.154268833,189.2,4.483,5.101154080730586
-492,1576,-1780,-1427,-136,149,2019-05-29T16:06:54.000Z,42.493468833,-83.154207667,189.3,4.295,5.019148713391278
188,967,305,-1349,-1640,210,2019-05-29T16:06:55.000Z,42.493470833,-83.154149667,189.2,4.108,4.760620771491425
-1075,616,1436,-2222,211,395,2019-05-29T16:06:56.000Z,42.493477333,-83.15409,189.4,4.268,4.945203804557857
5875,3258,1411,980,-405,-1656,2019-05-29T16:06:57.000Z,42.493484,-83.154033,189.3,4.531,4.731865665920664
-1452,-872,-159,-1458,1197,-165,2019-05-29T16:06:58.000Z,42.493489167,-83.153973333,189.0,4.601,4.925722277334188
1475,-883,627,-4018,1227,-449,2019-05-29T16:06:59.000Z,42.493494333,-83.153905667,188.8,5.267,5.577596599661227
-62,-1502,735,1574,1100,485,2019-05-29T16:07:00.000Z,42.4935,-83.153835,189.0,5.309,5.828154775080995
1025,-455,1972,-849,-1934,123,2019-05-29T16:07:01.000Z,42.4935075,-83.153763,189.2,5.604,5.961897444389755
-8,-2220,-3131,-3439,-1322,549,2019-05-29T16:07:02.000Z,42.493510333,-83.153692,189.2,5.756,5.829807862243187
-17277,2177,18772,14648,-16831,-9912,2019-05-29T16:07:03.000Z,42.493508833,-83.1536185,189.1,5.996,6.028573398039936
-1807,3204,-14553,1640,13496,949,2019-05-29T16:07:04.000Z,42.493509667,-83.153549833,188.1,5.429,5.63077167147175
1204,-141,112,-6237,-1872,-75,2019-05-29T16:07:05.000Z,42.493519,-83.153482667,187.3,5.644,5.603872382915132
-265,-3289,5141,-2886,-1206,857,2019-05-29T16:07:06.000Z,42.493527833,-83.1534165,186.8,5.247,5.513225545772707
-640,6293,11341,-759,6825,2503,2019-05-29T16:07:07.000Z,42.493534167,-83.153352833,186.1,5.113,5.267355722531704
2988,-6429,-3404,4866,274,197,2019-05-29T16:07:08.000Z,42.493540167,-83.1532875,185.4,5.128,5.39803888260523
4395,10099,-13835,-1537,2029,-625,2019-05-29T16:07:09.000Z,42.493548,-83.1532265,184.4,4.774,5.076662579175134
-2497,3551,-5499,-1159,3942,-772,2019-05-29T16:07:10.000Z,42.493553,-83.1531595,184.4,5.066,5.521390146967585
-1630,-1343,2560,-393,1900,-199,2019-05-29T16:07:11.000Z,42.493556667,-83.1530945,184.0,4.689,5.344922622417971
1184,-594,2048,406,557,1478,2019-05-29T16:07:12.000Z,42.493563833,-83.153027167,183.9,5.034,5.577837282752116
3677,-4447,-893,-2621,429,100,2019-05-29T16:07:13.000Z,42.493571167,-83.152958167,184.5,5.132,5.715780788225469
1493,-1661,-2094,889,2153,-660,2019-05-29T16:07:14.000Z,42.493578167,-83.1528895,185.1,4.918,5.683552983038575
202,-1592,2763,326,-507,520,2019-05-29T16:07:15.000Z,42.493581667,-83.152820833,185.9,5.006,5.6434369610438
-4982,812,25882,1632,591,992,2019-05-29T16:07:16.000Z,42.493583167,-83.1527565,186.4,4.93,5.277293534886849
935,1,1040,1360,1932,-164,2019-05-29T16:07:17.000Z,42.493583167,-83.152694167,186.7,4.564,5.110677194333878
-2253,2246,-3235,3421,2254,10,2019-05-29T16:07:18.000Z,42.493582667,-83.152628333,187.0,4.975,5.3980102243341825
-1129,-1924,-2933,1509,1324,366,2019-05-29T16:07:19.000Z,42.493581167,-83.152559333,187.5,4.989,5.659762260350596
-1765,1416,28575,466,-1781,-514,2019-05-29T16:07:20.000Z,42.4935775,-83.152487167,188.3,5.071,5.930917475719084
-2502,-2530,-402,-2284,352,-586,2019-05-29T16:07:21.000Z,42.493578,-83.1524185,188.8,5.014,5.630276298950697
2640,-18180,-12483,-9847,10643,-2371,2019-05-29T16:07:22.000Z,42.493581333,-83.152347833,189.3,5.395,5.805822489925812
-5019,6177,18059,7288,4199,-1007,2019-05-29T16:07:23.000Z,42.493588,-83.152275833,189.5,5.372,5.949640185226719
537,2708,387,9546,779,-1250,2019-05-29T16:07:24.000Z,42.493598667,-83.152202,191.1,5.707,6.168667842136469
745,-3852,-1060,781,-199,-863,2019-05-29T16:07:25.000Z,42.4936,-83.152132167,191.2,5.553,5.727518312050949
135,6134,677,-2863,837,-147,2019-05-29T16:07:26.000Z,42.493598,-83.152058667,191.2,5.921,6.0303591023967895
-124,-4393,-9233,-3245,1227,1143,2019-05-29T16:07:27.000Z,42.493597333,-83.151984167,190.9,6.023,6.108697296927476
3594,5546,5521,-2456,-5760,3758,2019-05-29T16:07:28.000Z,42.493596667,-83.151904833,190.9,6.301,6.5050078081167815
-246,-2092,821,-9410,-7391,1207,2019-05-29T16:07:29.000Z,42.493598333,-83.1518265,190.7,6.195,6.425185445667626
22138,-5898,3200,14891,7057,1875,2019-05-29T16:07:30.000Z,42.493602333,-83.151745333,190.2,6.566,6.669720280722502
9098,-7991,3574,18079,-6232,-11112,2019-05-29T16:07:31.000Z,42.493607167,-83.151664167,189.9,6.482,6.676463573605951
500,5862,-1908,6654,-2850,-1324,2019-05-29T16:07:32.000Z,42.4936065,-83.151583667,189.1,6.341,6.600602131248037
2460,2553,223,-7851,1005,403,2019-05-29T16:07:33.000Z,42.493607167,-83.151501167,189.2,6.397,6.764571790793674
-3184,-2769,-10535,4964,-3232,29,2019-05-29T16:07:34.000Z,42.493608167,-83.151421,189.2,6.221,6.573823202095214
45,151,1948,-1393,-2157,-24,2019-05-29T16:07:35.000Z,42.493601667,-83.151358167,189.2,4.684,5.202124533917272
-4335,215,-1532,1538,602,2376,2019-05-29T16:07:36.000Z,42.493601333,-83.151289667,188.9,5.827,5.616430131156156
934,4893,4478,7522,-4891,269,2019-05-29T16:07:37.000Z,42.493598667,-83.1512205,188.4,5.412,5.678737646450261
-2457,-83,2512,-8766,4029,891,2019-05-29T16:07:38.000Z,42.493583667,-83.151152,186.9,5.738,5.858744631930261
-20621,1626,-15728,-3170,-5495,6471,2019-05-29T16:07:39.000Z,42.493591,-83.151093333,186.5,4.928,4.878723667791479
-271,-2180,1033,-5338,418,496,2019-05-29T16:07:40.000Z,42.4935985,-83.151021667,186.3,5.758,5.9347747918936715
1526,-1382,-1214,-12778,-6432,1775,2019-05-29T16:07:41.000Z,42.493592667,-83.150942833,185.2,5.275,6.496052372753776
-1688,-5955,-1120,1129,-875,-457,2019-05-29T16:07:42.000Z,42.493598333,-83.1508825,185.0,4.514,4.986656556107955
-587,-2604,-9790,-3105,1562,1527,2019-05-29T16:07:43.000Z,42.493611,-83.150811833,185.5,5.203,5.962724519941201
1767,-2256,-9720,3438,602,-1165,2019-05-29T16:07:44.000Z,42.493625667,-83.150740667,186.2,5.108,6.058528904584597
-2306,10239,6445,-13067,12909,264,2019-05-29T16:07:45.000Z,42.493638,-83.1506655,187.7,5.653,6.3136649577619375
-4839,-5633,13511,4551,-7265,2747,2019-05-29T16:07:46.000Z,42.493644333,-83.150594667,188.4,5.274,5.8501239272981875
887,15041,-16338,11040,-395,-2977,2019-05-29T16:07:47.000Z,42.493650667,-83.150522,189.3,5.252,5.999439667101093
2372,851,-205,6631,-970,-356,2019-05-29T16:07:48.000Z,42.493656833,-83.150455333,189.8,5.314,5.508848242999878
-15442,1228,17781,10267,6494,-4477,2019-05-29T16:07:49.000Z,42.493660833,-83.1503845,190.2,5.421,5.824591471153296
1711,-8989,-2346,-3339,708,94,2019-05-29T16:07:50.000Z,42.4936635,-83.150316333,190.1,5.329,5.596861527544939
3029,1319,-3391,-2392,758,1233,2019-05-29T16:07:51.000Z,42.493666833,-83.150249333,190.0,5.278,5.505804616408082
1321,10240,4538,-1901,-1064,2745,2019-05-29T16:07:52.000Z,42.4936715,-83.150179167,190.3,5.46,5.776254942056008
1206,3625,-5198,75,3620,753,2019-05-29T16:07:53.000Z,42.4936775,-83.150109333,190.6,5.548,5.764414221491323
491,-729,3798,3282,-3073,1508,2019-05-29T16:07:54.000Z,42.493686833,-83.150039,191.0,5.583,5.859225360751427
958,899,514,-8152,6340,1055,2019-05-29T16:07:55.000Z,42.493696,-83.1499685,191.4,5.603,5.869467117840478
-2737,5354,-3361,-2880,-53,-174,2019-05-29T16:07:56.000Z,42.493699167,-83.149898333,191.4,5.602,5.763743698354656
-6980,-3108,9384,1917,-5092,473,2019-05-29T16:07:57.000Z,42.4936985,-83.149827333,191.5,5.702,5.821745447436236
4807,2663,-18554,-4114,6343,5501,2019-05-29T16:07:58.000Z,42.493698167,-83.149756333,191.4,5.659,5.821390807189247
160,2613,-5996,-9281,234,2750,2019-05-29T16:07:59.000Z,42.493702833,-83.149687,191.4,5.479,5.708223981999239
-9682,-4958,-4400,16654,-14902,-13593,2019-05-29T16:08:00.000Z,42.493710667,-83.149619333,191.6,5.431,5.61597059716465
5721,-675,-14034,-8188,320,948,2019-05-29T16:08:01.000Z,42.493713667,-83.1495515,191.8,5.454,5.571605448760291
-720,-9932,-5408,1684,2758,1507,2019-05-29T16:08:02.000Z,42.493716167,-83.149485,191.9,5.363,5.459399688817592
9270,-51,11666,-7540,-17751,1743,2019-05-29T16:08:03.000Z,42.493718,-83.149423833,191.9,4.721,5.01920630143269
-1436,-1638,16187,11921,-1829,1623,2019-05-29T16:08:04.000Z,42.493720667,-83.1493685,191.4,4.489,4.546420245642733
2043,-5326,23290,-14982,7809,4631,2019-05-29T16:08:05.000Z,42.493735833,-83.149313167,191.9,4.665,4.840027924929085
-2403,-6455,-2071,-2882,-10088,-6719,2019-05-29T16:08:06.000Z,42.493765,-83.149267333,192.3,4.856,4.963911889606242
-944,11593,-395,14736,20464,-8275,2019-05-29T16:08:07.000Z,42.493798167,-83.1492305,192.6,4.599,4.766687093356053
-1194,-3076,-1385,3273,-831,742,2019-05-29T16:08:08.000Z,42.493828,-83.149198167,192.5,4.074,4.246407582548671
925,1670,-2202,2649,-653,401,2019-05-29T16:08:09.000Z,42.49385,-83.149151833,193.3,4.449,4.518407512112665
-809,-1687,1245,-1148,398,-132,2019-05-29T16:08:10.000Z,42.493865,-83.149100833,193.5,4.411,4.501848276165396
1236,-995,1901,-3017,-176,94,2019-05-29T16:08:11.000Z,42.493875,-83.149044833,194.1,4.745,4.724141605693475
291,74,-2685,569,648,-521,2019-05-29T16:08:12.000Z,42.493881,-83.148989667,194.2,4.366,4.5719747758379
-1067,1518,15690,3924,-1806,905,2019-05-29T16:08:13.000Z,42.493887667,-83.148931833,194.4,4.711,4.799382672854983
3934,-7238,21559,1686,-217,-947,2019-05-29T16:08:14.000Z,42.493908333,-83.148876167,195.0,4.786,5.10988659508461
355,969,-3168,-719,1647,-220,2019-05-29T16:08:15.000Z,42.493944333,-83.148853,195.5,4.598,4.43080780413814
-1556,3724,-5809,-4702,-533,1237,2019-05-29T16:08:16.000Z,42.493977,-83.1488695,194.9,4.226,3.8761450178408725
212,544,-2862,9691,1445,-985,2019-05-29T16:08:17.000Z,42.493999667,-83.148909667,195.1,4.52,4.147084040409346
-3484,572,-2286,-1141,-693,-472,2019-05-29T16:08:18.000Z,42.494005167,-83.148961,195.6,4.742,4.252961406592171
-533,-601,3497,-4876,1293,305,2019-05-29T16:08:19.000Z,42.493988667,-83.149006667,196.2,4.76,4.169566106080259
-1187,-4768,20770,-3557,-4587,641,2019-05-29T16:08:20.000Z,42.493955667,-83.149034,197.0,4.791,4.299638316229678
-259,-510,837,2200,738,-918,2019-05-29T16:08:21.000Z,42.493917667,-83.149049833,197.6,4.714,4.420320217873113
160,-503,-2325,1149,1710,-1520,2019-05-29T16:08:22.000Z,42.493882833,-83.1490775,197.9,4.677,4.488719553923027
-258,-1096,-1187,1594,210,-169,2019-05-29T16:08:23.000Z,42.4938645,-83.149122833,197.9,4.445,4.239158792135353
-2776,991,27095,1081,2197,182,2019-05-29T16:08:24.000Z,42.493857667,-83.1491745,197.8,4.39,4.303752871058966
-555,-145,-17439,-5872,76,-22,2019-05-29T16:08:25.000Z,42.493843167,-83.149224333,197.4,4.539,4.392407360484014
-3457,3934,5942,4933,-13671,-952,2019-05-29T16:08:26.000Z,42.493815,-83.149258167,197.3,4.417,4.183882259885864
